SubjNo,gender,Location,Exp,YOT,MOT,DOT,YOB,MOB,DOB,Age.Months,Age.yrs,Age,Eng. Mono,langs,WordType,List,question.number,Order,trial type,LabelType,TriadType,regularity,animacy,Correct,UnrelatedChoice,Direction,Sequence ,Exclude,Comments,
8,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Non-Polysemous,1A,4,10,critical,Different Label,Chicken,,,Y,0,L,1,,,
8,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Non-Polysemous,1A,7,11,critical,Different Label,Glass,,,N,1,R,1,,you might not want to use it anymore (?),8
8,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Non-Polysemous,1A,12,12,critical,Different Label,Horse,,,Y,0,L,1,,it has fur,
9,F,Edinburgh ,,,,,,,,46,3.833333333,3,Yes,0,Non-Polysemous,1A backwards,12,1,critical,Different Label,Horse,,,N,1,R,1,,gets wet,
9,F,Edinburgh ,,,,,,,,46,3.833333333,3,Yes,0,Non-Polysemous,1A backwards,8,2,critical,Same Label,Glass,,,N,1,L,2,,,
9,F,Edinburgh ,,,,,,,,46,3.833333333,3,Yes,0,Non-Polysemous,1A backwards,4,3,critical,Different Label,Chicken,,,Y,0,L,2,,gets cold,
9,F,Edinburgh ,,,,,,,,46,3.833333333,3,Yes,0,Non-Polysemous,1A backwards,11,4,critical,Same Label,Horse,,,N,1,L,2,,gets fun (??),
9,F,Edinburgh ,,,,,,,,46,3.833333333,3,Yes,0,Non-Polysemous,1A backwards,7,5,critical,Different Label,Glass,,,N,1,R,1,,it's warm (?),
9,F,Edinburgh ,,,,,,,,46,3.833333333,3,Yes,0,Non-Polysemous,1A backwards,3,6,critical,Same Label,Chicken,,,N,1,L,2,,it gets cold,
9,F,Edinburgh ,,,,,,,,46,3.833333333,3,Yes,0,Non-Polysemous,1A backwards,10,7,critical,Different Label,Horse,,,Y,0,L,2,,,
9,F,Edinburgh ,,,,,,,,46,3.833333333,3,Yes,0,Non-Polysemous,1A backwards,6,8,critical,Same Label,Glass,,,N,1,L,2,,[pointed],
9,F,Edinburgh ,,,,,,,,46,3.833333333,3,Yes,0,Non-Polysemous,1A backwards,2,9,critical,Different Label,Chicken,,,N,1,R,1,,,
9,F,Edinburgh ,,,,,,,,46,3.833333333,3,Yes,0,Non-Polysemous,1A backwards,9,10,critical,Same Label,Horse,,,Y,0,R,1,,,
9,F,Edinburgh ,,,,,,,,46,3.833333333,3,Yes,0,Non-Polysemous,1A backwards,5,11,critical,Different Label,Glass,,,N,1,R,1,,,
9,F,Edinburgh ,,,,,,,,46,3.833333333,3,Yes,0,Non-Polysemous,1A backwards,1,12,critical,Same Label,Chicken,,,Y,0,R,1,,they like to,
10,M,Edinburgh ,,,,,,,,41,3.416666667,3,Yes,0,Non-Polysemous,1B,1,1,critical,Different Label,Chicken,,,N,1,L,1,,,
10,M,Edinburgh ,,,,,,,,41,3.416666667,3,Yes,0,Non-Polysemous,1B,5,2,critical,Same Label,Glass,,,Y,0,L,1,,,
10,M,Edinburgh ,,,,,,,,41,3.416666667,3,Yes,0,Non-Polysemous,1B,9,3,critical,Different Label,Horse,,,N,1,L,1,,,
10,M,Edinburgh ,,,,,,,,41,3.416666667,3,Yes,0,Non-Polysemous,1B,2,4,critical,Same Label,Chicken,,,N,1,R,2,,,
10,M,Edinburgh ,,,,,,,,41,3.416666667,3,Yes,0,Non-Polysemous,1B,6,5,critical,Different Label,Glass,,,Y,0,R,2,,,
10,M,Edinburgh ,,,,,,,,41,3.416666667,3,Yes,0,Non-Polysemous,1B,10,6,critical,Same Label,Horse,,,N,1,R,2,,,
10,M,Edinburgh ,,,,,,,,41,3.416666667,3,Yes,0,Non-Polysemous,1B,3,7,critical,Different Label,Chicken,,,Y,0,R,2,,,
10,M,Edinburgh ,,,,,,,,41,3.416666667,3,Yes,0,Non-Polysemous,1B,7,8,critical,Same Label,Glass,,,Y,0,L,1,,,
10,M,Edinburgh ,,,,,,,,41,3.416666667,3,Yes,0,Non-Polysemous,1B,11,9,critical,Different Label,Horse,,,N,1,L,1,,,
10,M,Edinburgh ,,,,,,,,41,3.416666667,3,Yes,0,Non-Polysemous,1B,4,10,critical,Same Label,Chicken,,,Y,0,L,1,,,
10,M,Edinburgh ,,,,,,,,41,3.416666667,3,Yes,0,Non-Polysemous,1B,8,11,critical,Different Label,Glass,,,N,1,L,1,,,
10,M,Edinburgh ,,,,,,,,41,3.416666667,3,Yes,0,Non-Polysemous,1B,12,12,critical,Same Label,Horse,,,Y,0,L,1,,,
11,F,Edinburgh ,,,,,,,,43,3.583333333,3,Yes,0,Polysemous,1A,1,1,critical,Same Label,Chicken,regular,animate,Y,1,L,1,,shy- didn't say much. Spoke softly,
11,F,Edinburgh ,,,,,,,,43,3.583333333,3,Yes,0,Polysemous,1A,5,2,critical,Different Label,Glass,irregular,inanimate,Y,1,R,2,,shy- didn't say much. Spoke softly,
11,F,Edinburgh ,,,,,,,,43,3.583333333,3,Yes,0,Polysemous,1A,9,3,critical,Same Label,Horse,regular,animate,N,0,R,2,,shy- didn't say much. Spoke softly,
11,F,Edinburgh ,,,,,,,,43,3.583333333,3,Yes,0,Polysemous,1A,2,4,critical,Different Label,Chicken,regular,animate,Y,1,R,2,,shy- didn't say much. Spoke softly,
11,F,Edinburgh ,,,,,,,,43,3.583333333,3,Yes,0,Polysemous,1A,6,5,critical,Same Label,Glass,irregular,inanimate,Y,1,L,1,,shy- didn't say much. Spoke softly,
11,F,Edinburgh ,,,,,,,,43,3.583333333,3,Yes,0,Polysemous,1A,10,6,critical,Different Label,Horse,regular,animate,N,0,L,1,,idk,
11,F,Edinburgh ,,,,,,,,43,3.583333333,3,Yes,0,Polysemous,1A,3,7,critical,Same Label,Chicken,regular,animate,Y,1,L,1,,shy- didn't say much. Spoke softly,
11,F,Edinburgh ,,,,,,,,43,3.583333333,3,Yes,0,Polysemous,1A,8,8,critical,Same Label,Glass,irregular,inanimate,N,0,L,1,,shy- didn't say much. Spoke softly,7
11,F,Edinburgh ,,,,,,,,43,3.583333333,3,Yes,0,Polysemous,1A,11,9,critical,Same Label,Horse,regular,animate,N,0,R,2,,shy- didn't say much. Spoke softly,
11,F,Edinburgh ,,,,,,,,43,3.583333333,3,Yes,0,Polysemous,1A,4,10,critical,Different Label,Chicken,regular,animate,Y,1,R,2,,shy- didn't say much. Spoke softly,
11,F,Edinburgh ,,,,,,,,43,3.583333333,3,Yes,0,Polysemous,1A,7,11,critical,Different Label,Glass,irregular,inanimate,N,0,R,2,,idk,8
11,F,Edinburgh ,,,,,,,,43,3.583333333,3,Yes,0,Polysemous,1A,12,12,critical,Different Label,Horse,regular,animate,N,0,L,1,,idk,
12,F,Edinburgh ,,,,,,,,42,3.5,3,Yes,0,Non-Polysemous,1A,1,1,critical,Same Label,Chicken,,,Y,0,R,2,,,
12,F,Edinburgh ,,,,,,,,42,3.5,3,Yes,0,Non-Polysemous,1A,6,2,critical,Same Label,Glass,,,N,1,R,2,,they like to,5
12,F,Edinburgh ,,,,,,,,42,3.5,3,Yes,0,Non-Polysemous,1A,10,3,critical,Different Label,Horse,,,N,1,R,1,,,9
12,F,Edinburgh ,,,,,,,,42,3.5,3,Yes,0,Non-Polysemous,1A,2,4,critical,Different Label,Chicken,,,Y,0,L,1,,so you can see it when you're eating dinner,
12,F,Edinburgh ,,,,,,,,42,3.5,3,Yes,0,Non-Polysemous,1A,5,5,critical,Different Label,Glass,,,Y,0,R,2,,going to do it later to Suki (friend??),6
12,F,Edinburgh ,,,,,,,,42,3.5,3,Yes,0,Non-Polysemous,1A,9,6,critical,Same Label,Horse,,,Y,0,R,1,,,10
12,F,Edinburgh ,,,,,,,,42,3.5,3,Yes,0,Non-Polysemous,1A,3,7,critical,Same Label,Chicken,,,Y,0,R,2,,chicken & chicken!,
12,F,Edinburgh ,,,,,,,,42,3.5,3,Yes,0,Non-Polysemous,1A,8,8,critical,Same Label,Glass,,,Y,0,R,1,,glass & glass!,7
12,F,Edinburgh ,,,,,,,,42,3.5,3,Yes,0,Non-Polysemous,1A,11,9,critical,Same Label,Horse,,,Y,0,R,2,,horse & horse!,
12,F,Edinburgh ,,,,,,,,42,3.5,3,Yes,0,Non-Polysemous,1A,4,10,critical,Different Label,Chicken,,,N,1,R,2,,it's cold in the water,
12,F,Edinburgh ,,,,,,,,42,3.5,3,Yes,0,Non-Polysemous,1A,7,11,critical,Different Label,Glass,,,N,1,R,1,,like a kangaroo (??),8
12,F,Edinburgh ,,,,,,,,42,3.5,3,Yes,0,Non-Polysemous,1A,12,12,critical,Different Label,Horse,,,Y,0,L,1,,,
13,M,Edinburgh ,,,,,,,,49,4.083333333,4,Yes,0,Polysemous,1A backwards,12,1,critical,Different Label,Horse,regular,animate,Y,1,L,1,,,
13,M,Edinburgh ,,,,,,,,49,4.083333333,4,Yes,0,Polysemous,1A backwards,8,2,critical,Same Label,Glass,irregular,inanimate,Y,1,R,2,,idk,
13,M,Edinburgh ,,,,,,,,49,4.083333333,4,Yes,0,Polysemous,1A backwards,4,3,critical,Different Label,Chicken,regular,animate,N,0,R,2,,b/c I touched it and it was warm,
13,M,Edinburgh ,,,,,,,,49,4.083333333,4,Yes,0,Polysemous,1A backwards,11,4,critical,Same Label,Horse,regular,animate,N,0,L,1,,,
13,M,Edinburgh ,,,,,,,,49,4.083333333,4,Yes,0,Polysemous,1A backwards,7,5,critical,Different Label,Glass,irregular,inanimate,N,0,R,2,,,
13,M,Edinburgh ,,,,,,,,49,4.083333333,4,Yes,0,Polysemous,1A backwards,3,6,critical,Same Label,Chicken,regular,animate,Y,1,R,2,,,
13,M,Edinburgh ,,,,,,,,49,4.083333333,4,Yes,0,Polysemous,1A backwards,10,7,critical,Different Label,Horse,regular,animate,Y,1,L,1,,,
13,M,Edinburgh ,,,,,,,,49,4.083333333,4,Yes,0,Polysemous,1A backwards,6,8,critical,Same Label,Glass,irregular,inanimate,Y,1,R,2,,idk,
13,M,Edinburgh ,,,,,,,,49,4.083333333,4,Yes,0,Polysemous,1A backwards,2,9,critical,Different Label,Chicken,regular,animate,Y,1,L,1,,,
13,M,Edinburgh ,,,,,,,,49,4.083333333,4,Yes,0,Polysemous,1A backwards,9,10,critical,Same Label,Horse,regular,animate,Y,1,R,1,,,
13,M,Edinburgh ,,,,,,,,49,4.083333333,4,Yes,0,Polysemous,1A backwards,5,11,critical,Different Label,Glass,irregular,inanimate,Y,1,L,1,,idk,
13,M,Edinburgh ,,,,,,,,49,4.083333333,4,Yes,0,Polysemous,1A backwards,1,12,critical,Same Label,Chicken,regular,animate,Y,1,R,2,,idk,
14,F,Edinburgh ,,,,,,,,59,4.916666667,4,Yes,0,Non-Polysemous,1A backwards,12,1,critical,Different Label,Horse,,,Y,0,L,2,,foal is a baby horse,
14,F,Edinburgh ,,,,,,,,59,4.916666667,4,Yes,0,Non-Polysemous,1A backwards,8,2,critical,Same Label,Glass,,,Y,0,R,1,,if you drop something you're too far away to repair it,
14,F,Edinburgh ,,,,,,,,59,4.916666667,4,Yes,0,Non-Polysemous,1A backwards,4,3,critical,Different Label,Chicken,,,Y,0,L,2,,,
14,F,Edinburgh ,,,,,,,,59,4.916666667,4,Yes,0,Non-Polysemous,1A backwards,11,4,critical,Same Label,Horse,,,Y,0,R,1,,,
14,F,Edinburgh ,,,,,,,,59,4.916666667,4,Yes,0,Non-Polysemous,1A backwards,7,5,critical,Different Label,Glass,,,N,1,R,1,,it's nice and colourful,
14,F,Edinburgh ,,,,,,,,59,4.916666667,4,Yes,0,Non-Polysemous,1A backwards,3,6,critical,Same Label,Chicken,,,Y,0,R,1,,both chicken,
14,F,Edinburgh ,,,,,,,,59,4.916666667,4,Yes,0,Non-Polysemous,1A backwards,10,7,critical,Different Label,Horse,,,Y,0,L,2,,foal is a baby horse,
14,F,Edinburgh ,,,,,,,,59,4.916666667,4,Yes,0,Non-Polysemous,1A backwards,6,8,critical,Same Label,Glass,,,Y,0,R,1,,,
14,F,Edinburgh ,,,,,,,,59,4.916666667,4,Yes,0,Non-Polysemous,1A backwards,2,9,critical,Different Label,Chicken,,,Y,0,L,2,,,
14,F,Edinburgh ,,,,,,,,59,4.916666667,4,Yes,0,Non-Polysemous,1A backwards,9,10,critical,Same Label,Horse,,,Y,0,R,1,,,
14,F,Edinburgh ,,,,,,,,59,4.916666667,4,Yes,0,Non-Polysemous,1A backwards,5,11,critical,Different Label,Glass,,,Y,0,L,2,,break if you threw it away,
14,F,Edinburgh ,,,,,,,,59,4.916666667,4,Yes,0,Non-Polysemous,1A backwards,1,12,critical,Same Label,Chicken,,,Y,0,R,1,,both chicken,
15,M,Edinburgh ,,,,,,,,45,3.75,3,No,"Eng, Polish",Polysemous,1B Backwards,9,1,critical,Different Label,Horse,regular,animate,N,0,R,2,,seemed shy from memory,12
15,M,Edinburgh ,,,,,,,,45,3.75,3,No,"Eng, Polish",Polysemous,1B Backwards,5,2,critical,Same Label,Glass,irregular,inanimate,N,0,L,1,,seemed shy from memory,8
15,M,Edinburgh ,,,,,,,,45,3.75,3,No,"Eng, Polish",Polysemous,1B Backwards,1,3,critical,Different Label,Chicken,regular,animate,Y,1,L,1,,seemed shy from memory,4
15,M,Edinburgh ,,,,,,,,45,3.75,3,No,"Eng, Polish",Polysemous,1B Backwards,10,4,critical,Same Label,Horse,regular,animate,Y,1,R,2,,seemed shy from memory,11
15,M,Edinburgh ,,,,,,,,45,3.75,3,No,"Eng, Polish",Polysemous,1B Backwards,6,5,critical,Different Label,Glass,irregular,inanimate,N,0,R,2,,seemed shy from memory,7
15,M,Edinburgh ,,,,,,,,45,3.75,3,No,"Eng, Polish",Polysemous,1B Backwards,2,6,critical,Same Label,Chicken,regular,animate,Y,1,R,2,,seemed shy from memory,3
15,M,Edinburgh ,,,,,,,,45,3.75,3,No,"Eng, Polish",Polysemous,1B Backwards,11,7,critical,Different Label,Horse,regular,animate,Y,1,L,1,,seemed shy from memory,10
15,M,Edinburgh ,,,,,,,,45,3.75,3,No,"Eng, Polish",Polysemous,1B Backwards,7,8,critical,Same Label,Glass,irregular,inanimate,N,0,L,1,,seemed shy from memory,6
15,M,Edinburgh ,,,,,,,,45,3.75,3,No,"Eng, Polish",Polysemous,1B Backwards,3,9,critical,Different Label,Chicken,regular,animate,N,0,R,2,,seemed shy from memory,2
15,M,Edinburgh ,,,,,,,,45,3.75,3,No,"Eng, Polish",Polysemous,1B Backwards,12,10,critical,Same Label,Horse,regular,animate,N,0,L,1,,seemed shy from memory,9
15,M,Edinburgh ,,,,,,,,45,3.75,3,No,"Eng, Polish",Polysemous,1B Backwards,8,11,critical,Different Label,Glass,irregular,inanimate,N,0,R,2,,seemed shy from memory,5
15,M,Edinburgh ,,,,,,,,45,3.75,3,No,"Eng, Polish",Polysemous,1B Backwards,4,12,critical,Same Label,Chicken,regular,animate,N,0,L,1,,seemed shy from memory,1
16,F,Edinburgh ,,,,,,,,51,4.25,4,Yes,0,Non-Polysemous,1B Backwards,12,1,critical,Different Label,Horse,,,Y,0,R,2,,idk,
16,F,Edinburgh ,,,,,,,,51,4.25,4,Yes,0,Non-Polysemous,1B Backwards,8,2,critical,Same Label,Glass,,,Y,0,L,1,,,
16,F,Edinburgh ,,,,,,,,51,4.25,4,Yes,0,Non-Polysemous,1B Backwards,4,3,critical,Different Label,Chicken,,,Y,0,R,2,,b/c it wants to lay eggs,
16,F,Edinburgh ,,,,,,,,51,4.25,4,Yes,0,Non-Polysemous,1B Backwards,11,4,critical,Same Label,Horse,,,Y,0,L,1,,,
16,F,Edinburgh ,,,,,,,,51,4.25,4,Yes,0,Non-Polysemous,1B Backwards,7,5,critical,Different Label,Glass,,,Y,0,R,2,,idk,
16,F,Edinburgh ,,,,,,,,51,4.25,4,Yes,0,Non-Polysemous,1B Backwards,3,6,critical,Same Label,Chicken,,,Y,0,L,1,,idk,
16,F,Edinburgh ,,,,,,,,51,4.25,4,Yes,0,Non-Polysemous,1B Backwards,10,7,critical,Different Label,Horse,,,Y,0,R,2,,b/c it gallops,
16,F,Edinburgh ,,,,,,,,51,4.25,4,Yes,0,Non-Polysemous,1B Backwards,6,8,critical,Same Label,Glass,,,Y,0,L,1,,,
16,F,Edinburgh ,,,,,,,,51,4.25,4,Yes,0,Non-Polysemous,1B Backwards,2,9,critical,Different Label,Chicken,,,N,1,L,1,,idk,
16,F,Edinburgh ,,,,,,,,51,4.25,4,Yes,0,Non-Polysemous,1B Backwards,9,10,critical,Same Label,Horse,,,Y,0,L,1,,,
16,F,Edinburgh ,,,,,,,,51,4.25,4,Yes,0,Non-Polysemous,1B Backwards,5,11,critical,Different Label,Glass,,,Y,0,R,2,,,
16,F,Edinburgh ,,,,,,,,51,4.25,4,Yes,0,Non-Polysemous,1B Backwards,1,12,critical,Same Label,Chicken,,,N,1,R,2,,idk,
17,F,Edinburgh ,,,,,,,,55,4.583333333,4,Yes,0,Non-Polysemous,1B Backwards,12,1,critical,Different Label,Horse,,,Y,0,R,2,,shy- didn't say anything.,
17,F,Edinburgh ,,,,,,,,55,4.583333333,4,Yes,0,Non-Polysemous,1B Backwards,8,2,critical,Same Label,Glass,,,Y,0,L,1,,shy- didn't say anything.,
17,F,Edinburgh ,,,,,,,,55,4.583333333,4,Yes,0,Non-Polysemous,1B Backwards,4,3,critical,Different Label,Chicken,,,Y,0,R,2,,shy- didn't say anything.,
17,F,Edinburgh ,,,,,,,,55,4.583333333,4,Yes,0,Non-Polysemous,1B Backwards,11,4,critical,Same Label,Horse,,,Y,0,L,1,,shy- didn't say anything.,
17,F,Edinburgh ,,,,,,,,55,4.583333333,4,Yes,0,Non-Polysemous,1B Backwards,7,5,critical,Different Label,Glass,,,N,1,L,1,,shy- didn't say anything.,
17,F,Edinburgh ,,,,,,,,55,4.583333333,4,Yes,0,Non-Polysemous,1B Backwards,3,6,critical,Same Label,Chicken,,,Y,0,L,1,,shy- didn't say anything.,
17,F,Edinburgh ,,,,,,,,55,4.583333333,4,Yes,0,Non-Polysemous,1B Backwards,10,7,critical,Different Label,Horse,,,N,1,L,1,,shy- didn't say anything.,
17,F,Edinburgh ,,,,,,,,55,4.583333333,4,Yes,0,Non-Polysemous,1B Backwards,6,8,critical,Same Label,Glass,,,Y,0,L,1,,shy- didn't say anything.,
17,F,Edinburgh ,,,,,,,,55,4.583333333,4,Yes,0,Non-Polysemous,1B Backwards,2,9,critical,Different Label,Chicken,,,Y,0,R,2,,shy- didn't say anything.,
17,F,Edinburgh ,,,,,,,,55,4.583333333,4,Yes,0,Non-Polysemous,1B Backwards,9,10,critical,Same Label,Horse,,,Y,0,L,1,,shy- didn't say anything.,
17,F,Edinburgh ,,,,,,,,55,4.583333333,4,Yes,0,Non-Polysemous,1B Backwards,5,11,critical,Different Label,Glass,,,Y,0,R,2,,shy- didn't say anything.,
17,F,Edinburgh ,,,,,,,,55,4.583333333,4,Yes,0,Non-Polysemous,1B Backwards,1,12,critical,Same Label,Chicken,,,N,1,R,2,,shy- didn't say anything.,
18,M,Edinburgh ,,,,,,,,49,4.083333333,4,Yes,0,Non-Polysemous,1A,1,1,critical,Same Label,Chicken,,,Y,0,R,2,,both chicken,
18,M,Edinburgh ,,,,,,,,49,4.083333333,4,Yes,0,Non-Polysemous,1A,5,2,critical,Different Label,Glass,,,Y,0,L,1,,both glass,
18,M,Edinburgh ,,,,,,,,49,4.083333333,4,Yes,0,Non-Polysemous,1A,9,3,critical,Same Label,Horse,,,N,1,R,1,,idk,
18,M,Edinburgh ,,,,,,,,49,4.083333333,4,Yes,0,Non-Polysemous,1A,2,4,critical,Different Label,Chicken,,,N,1,R,2,,it can peck you,
18,M,Edinburgh ,,,,,,,,49,4.083333333,4,Yes,0,Non-Polysemous,1A,6,5,critical,Same Label,Glass,,,Y,0,R,2,,,
18,M,Edinburgh ,,,,,,,,49,4.083333333,4,Yes,0,Non-Polysemous,1A,10,6,critical,Different Label,Horse,,,N,1,L,2,,that's what the old horse does,
18,M,Edinburgh ,,,,,,,,49,4.083333333,4,Yes,0,Non-Polysemous,1A,3,7,critical,Same Label,Chicken,,,N,1,L,1,,it mights peck you if you keep it inside,
18,M,Edinburgh ,,,,,,,,49,4.083333333,4,Yes,0,Non-Polysemous,1A,7,8,critical,Different Label,Glass,,,Y,0,R,1,,you might stand on the glass,
18,M,Edinburgh ,,,,,,,,49,4.083333333,4,Yes,0,Non-Polysemous,1A,11,9,critical,Same Label,Horse,,,Y,0,R,2,,it's another horse,
18,M,Edinburgh ,,,,,,,,49,4.083333333,4,Yes,0,Non-Polysemous,1A,4,10,critical,Different Label,Chicken,,,Y,0,L,1,,,
18,M,Edinburgh ,,,,,,,,49,4.083333333,4,Yes,0,Non-Polysemous,1A,8,11,critical,Same Label,Glass,,,N,1,R,1,,they might drop it and it might smash,
18,M,Edinburgh ,,,,,,,,49,4.083333333,4,Yes,0,Non-Polysemous,1A,12,12,critical,Different Label,Horse,,,N,1,R,2,,no horses go slimy,
19,F,Edinburgh ,,,,,,,,64,5.333333333,5,No,"Eng, Polish",Non-Polysemous,1B,1,1,critical,Different Label,Chicken,,,N,1,L,1,,both ducks (??),
19,F,Edinburgh ,,,,,,,,64,5.333333333,5,No,"Eng, Polish",Non-Polysemous,1B,5,2,critical,Same Label,Glass,,,Y,0,L,1,,,
19,F,Edinburgh ,,,,,,,,64,5.333333333,5,No,"Eng, Polish",Non-Polysemous,1B,9,3,critical,Different Label,Horse,,,Y,0,R,2,,zebra is much bigger than a foal,
19,F,Edinburgh ,,,,,,,,64,5.333333333,5,No,"Eng, Polish",Non-Polysemous,1B,2,4,critical,Same Label,Chicken,,,N,1,R,2,,[kept giving different answers],
19,F,Edinburgh ,,,,,,,,64,5.333333333,5,No,"Eng, Polish",Non-Polysemous,1B,6,5,critical,Different Label,Glass,,,Y,0,R,2,,[items said in wrong order but child pointed at correct item anyway],
19,F,Edinburgh ,,,,,,,,64,5.333333333,5,No,"Eng, Polish",Non-Polysemous,1B,10,6,critical,Same Label,Horse,,,Y,0,L,1,,,
19,F,Edinburgh ,,,,,,,,64,5.333333333,5,No,"Eng, Polish",Non-Polysemous,1B,3,7,critical,Different Label,Chicken,,,N,1,L,1,,chickens live on farms [maybe lang. diff?],
19,F,Edinburgh ,,,,,,,,64,5.333333333,5,No,"Eng, Polish",Non-Polysemous,1B,7,8,critical,Same Label,Glass,,,Y,0,L,1,,,
19,F,Edinburgh ,,,,,,,,64,5.333333333,5,No,"Eng, Polish",Non-Polysemous,1B,11,9,critical,Different Label,Horse,,,N,1,L,1,,[asked what a foal is- language issue?],
19,F,Edinburgh ,,,,,,,,64,5.333333333,5,No,"Eng, Polish",Non-Polysemous,1B,4,10,critical,Same Label,Chicken,,,N,1,R,2,,it's white,
19,F,Edinburgh ,,,,,,,,64,5.333333333,5,No,"Eng, Polish",Non-Polysemous,1B,8,11,critical,Different Label,Glass,,,N,1,L,1,,so it doesn't break,
19,F,Edinburgh ,,,,,,,,64,5.333333333,5,No,"Eng, Polish",Non-Polysemous,1B,12,12,critical,Same Label,Horse,,,N,1,R,2,,it has stripes,
20,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A,1,1,critical,Same Label,Chicken,regular,animate,N,0,R,2,,they are going to cook it,
20,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A,5,2,critical,Different Label,Glass,irregular,inanimate,Y,1,R,2,,they don't want it,
20,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A,9,3,critical,Same Label,Horse,regular,animate,Y,1,L,1,,it feels warm,
20,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A,2,4,critical,Different Label,Chicken,regular,animate,Y,1,R,2,,,
20,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A,6,5,critical,Same Label,Glass,irregular,inanimate,N,0,R,2,,,
20,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A,10,6,critical,Different Label,Horse,regular,animate,Y,1,R,2,,,
20,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A,3,7,critical,Same Label,Chicken,regular,animate,Y,1,L,1,,there's lots of grass on the farm (?),
20,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A,8,8,critical,Different Label,Glass,irregular,inanimate,N,0,L,1,,,7
20,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A,11,9,critical,Same Label,Horse,regular,animate,Y,1,L,1,,,
20,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A,4,10,critical,Different Label,Chicken,regular,animate,Y,1,R,2,,it needs to swim,8
20,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A,7,11,critical,Same Label,Glass,irregular,inanimate,N,0,R,2,,to keep it safe,
20,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A,12,12,critical,Different Label,Horse,regular,animate,Y,1,R,2,,,
21,F,Edinburgh ,,,,,,,,52,4.333333333,4,Yes,0,Polysemous,1B,1,1,critical,Different Label,Chicken,regular,animate,Y,1,L,1,,,
21,F,Edinburgh ,,,,,,,,52,4.333333333,4,Yes,0,Polysemous,1B,5,2,critical,Same Label,Glass,irregular,inanimate,N,0,L,1,,,
21,F,Edinburgh ,,,,,,,,52,4.333333333,4,Yes,0,Polysemous,1B,9,3,critical,Different Label,Horse,regular,animate,Y,1,L,1,,idk,
21,F,Edinburgh ,,,,,,,,52,4.333333333,4,Yes,0,Polysemous,1B,2,4,critical,Same Label,Chicken,regular,animate,Y,1,R,2,,they need to swim,
21,F,Edinburgh ,,,,,,,,52,4.333333333,4,Yes,0,Polysemous,1B,6,5,critical,Different Label,Glass,irregular,inanimate,Y,1,L,1,,looks like It's from there (?),
21,F,Edinburgh ,,,,,,,,52,4.333333333,4,Yes,0,Polysemous,1B,10,6,critical,Same Label,Horse,regular,animate,Y,1,R,2,,it has a tail,
21,F,Edinburgh ,,,,,,,,52,4.333333333,4,Yes,0,Polysemous,1B,3,7,critical,Different Label,Chicken,regular,animate,Y,1,L,1,,,
21,F,Edinburgh ,,,,,,,,52,4.333333333,4,Yes,0,Polysemous,1B,7,8,critical,Same Label,Glass,irregular,inanimate,N,0,L,1,,so it doesn't break,
21,F,Edinburgh ,,,,,,,,52,4.333333333,4,Yes,0,Polysemous,1B,11,9,critical,Different Label,Horse,regular,animate,Y,1,L,1,,,
21,F,Edinburgh ,,,,,,,,52,4.333333333,4,Yes,0,Polysemous,1B,4,10,critical,Same Label,Chicken,regular,animate,Y,1,R,2,,ducks normally feel cold,
21,F,Edinburgh ,,,,,,,,52,4.333333333,4,Yes,0,Polysemous,1B,8,11,critical,Different Label,Glass,irregular,inanimate,Y,1,L,1,,don't want it to break,
21,F,Edinburgh ,,,,,,,,52,4.333333333,4,Yes,0,Polysemous,1B,12,12,critical,Same Label,Horse,regular,animate,Y,1,R,2,,might get fuzzy (?),
22,M,Edinburgh ,,,,,,,,62,5.166666667,5,Yes,0,Polysemous,1A backwards,12,1,critical,Different Label,Horse,regular,animate,N,0,R,2,,rain is quite wet (lol),
22,M,Edinburgh ,,,,,,,,62,5.166666667,5,Yes,0,Polysemous,1A backwards,8,2,critical,Same Label,Glass,irregular,inanimate,N,0,L,1,,milk gets stuck in it,
22,M,Edinburgh ,,,,,,,,62,5.166666667,5,Yes,0,Polysemous,1A backwards,4,3,critical,Different Label,Chicken,regular,animate,N,0,R,2,,then it will become bigger,
22,M,Edinburgh ,,,,,,,,62,5.166666667,5,Yes,0,Polysemous,1A backwards,11,4,critical,Same Label,Horse,regular,animate,N,0,L,1,,,
