SubjNo,gender,Location,Exp,YOT,MOT,DOT,YOB,MOB,DOB,Age.Months,Age.yrs,Age,Eng. Mono,langs,WordType,List,question.number,Order,trial type,LabelType,TriadType,regularity,animacy,Correct,UnrelatedChoice,Direction,Sequence ,Exclude,Comments,Expln
L071015-LW,M,MUS,JF,2015,7,10,2011,12,29,42.37534247,3.531278539,3,Yes,0,Non-Polysemous,1A Backwards,A,,Training,Same,,,,No,1,L,1,No,,None
L071015-LW,M,MUS,JF,2015,7,10,2011,12,29,42.37534247,3.531278539,3,Yes,0,Non-Polysemous,1A Backwards,B,,Training,Different,,,,No,1,L,1,No,,None
L071015-LW,M,MUS,JF,2015,7,10,2011,12,29,42.37534247,3.531278539,3,Yes,0,Non-Polysemous,1A Backwards,12,1,Critical,Different,Horse,,,No,1,R,1,No,,None
L071015-LW,M,MUS,JF,2015,7,10,2011,12,29,42.37534247,3.531278539,3,Yes,0,Non-Polysemous,1A Backwards,8,2,Critical,Same,Glass,,,No,1,L,2,No,,None
L071015-LW,M,MUS,JF,2015,7,10,2011,12,29,42.37534247,3.531278539,3,Yes,0,Non-Polysemous,1A Backwards,4,3,Critical,Different,Chicken,,,No,1,R,1,No,,None
L071015-LW,M,MUS,JF,2015,7,10,2011,12,29,42.37534247,3.531278539,3,Yes,0,Non-Polysemous,1A Backwards,11,4,Critical,Same,Horse,,,Yes,0,R,1,No,"child said ""yeah"" after first part of Critical question, then changed answer after exp finished question",None
L071015-LW,M,MUS,JF,2015,7,10,2011,12,29,42.37534247,3.531278539,3,Yes,0,Non-Polysemous,1A Backwards,7,5,Critical,Different,Glass,,,No,1,R,1,No,,None
L071015-LW,M,MUS,JF,2015,7,10,2011,12,29,42.37534247,3.531278539,3,Yes,0,Non-Polysemous,1A Backwards,3,6,Critical,Same,Chicken,,,No,1,L,2,No,"child said ""yeah"" after first part of Critical question, then changed answer after exp finished question",None
L071015-LW,M,MUS,JF,2015,7,10,2011,12,29,42.37534247,3.531278539,3,Yes,0,Non-Polysemous,1A Backwards,10,7,Critical,Different,Horse,,,No,1,R,1,No,,None
L071015-LW,M,MUS,JF,2015,7,10,2011,12,29,42.37534247,3.531278539,3,Yes,0,Non-Polysemous,1A Backwards,6,8,Critical,Same,Glass,,,Yes,0,R,1,No,,None
L071015-LW,M,MUS,JF,2015,7,10,2011,12,29,42.37534247,3.531278539,3,Yes,0,Non-Polysemous,1A Backwards,2,9,Critical,Different,Chicken,,,Yes,0,L,2,No,,None
L071015-LW,M,MUS,JF,2015,7,10,2011,12,29,42.37534247,3.531278539,3,Yes,0,Non-Polysemous,1A Backwards,9,10,Critical,Same,Horse,,,Yes,0,R,1,No,,None
L071015-LW,M,MUS,JF,2015,7,10,2011,12,29,42.37534247,3.531278539,3,Yes,0,Non-Polysemous,1A Backwards,5,11,Critical,Different,Glass,,,No,1,R,1,No,,None
L071015-LW,M,MUS,JF,2015,7,10,2011,12,29,42.37534247,3.531278539,3,Yes,0,Non-Polysemous,1A Backwards,1,12,Critical,Same,Chicken,,,Yes,0,R,1,No,,None
 L071215-RH,F,MUS,JF,2015,7,12,2012,3,30,39.40821918,3.284018265,3,Yes,"Eng, some Spanish",Polysemous,1B,A,,Training,Same,,,,Yes,0,R,2,"Yes, tested under pretense this was a 4-yr-old",,None
 L071215-RH,F,MUS,JF,2015,7,12,2012,3,30,39.40821918,3.284018265,3,Yes,"Eng, some Spanish",Polysemous,1B,B,,Training,Different,,,,Yes,0,R,2,"Yes, tested under pretense this was a 4-yr-old",,None
 L071215-RH,F,MUS,JF,2015,7,12,2012,3,30,39.40821918,3.284018265,3,Yes,"Eng, some Spanish",Polysemous,1B,1,1,Critical,Different,Chicken,Regular,Animate,No,0,R,2,"Yes, tested under pretense this was a 4-yr-old",,None
 L071215-RH,F,MUS,JF,2015,7,12,2012,3,30,39.40821918,3.284018265,3,Yes,"Eng, some Spanish",Polysemous,1B,5,2,Critical,Same,Glass,Irregular,Inanimate,Yes,1,R,2,"Yes, tested under pretense this was a 4-yr-old",,None
 L071215-RH,F,MUS,JF,2015,7,12,2012,3,30,39.40821918,3.284018265,3,Yes,"Eng, some Spanish",Polysemous,1B,9,3,Critical,Different,Horse,Regular,Animate,No,0,R,2,"Yes, tested under pretense this was a 4-yr-old",,None
 L071215-RH,F,MUS,JF,2015,7,12,2012,3,30,39.40821918,3.284018265,3,Yes,"Eng, some Spanish",Polysemous,1B,2,4,Critical,Same,Chicken,Regular,Animate,Yes,1,R,2,"Yes, tested under pretense this was a 4-yr-old",,None
 L071215-RH,F,MUS,JF,2015,7,12,2012,3,30,39.40821918,3.284018265,3,Yes,"Eng, some Spanish",Polysemous,1B,6,5,Critical,Different,Glass,Irregular,Inanimate,No,0,R,2,"Yes, tested under pretense this was a 4-yr-old",,None
 L071215-RH,F,MUS,JF,2015,7,12,2012,3,30,39.40821918,3.284018265,3,Yes,"Eng, some Spanish",Polysemous,1B,10,6,Critical,Same,Horse,Regular,Animate,No,0,L,1,"Yes, tested under pretense this was a 4-yr-old",,None
 L071215-RH,F,MUS,JF,2015,7,12,2012,3,30,39.40821918,3.284018265,3,Yes,"Eng, some Spanish",Polysemous,1B,3,7,Critical,Different,Chicken,Regular,Animate,Yes,1,L,1,"Yes, tested under pretense this was a 4-yr-old",,None
 L071215-RH,F,MUS,JF,2015,7,12,2012,3,30,39.40821918,3.284018265,3,Yes,"Eng, some Spanish",Polysemous,1B,7,8,Critical,Same,Glass,Irregular,Inanimate,No,0,L,1,"Yes, tested under pretense this was a 4-yr-old",,None
 L071215-RH,F,MUS,JF,2015,7,12,2012,3,30,39.40821918,3.284018265,3,Yes,"Eng, some Spanish",Polysemous,1B,11,9,Critical,Different,Horse,Regular,Animate,Yes,1,L,1,"Yes, tested under pretense this was a 4-yr-old",,None
 L071215-RH,F,MUS,JF,2015,7,12,2012,3,30,39.40821918,3.284018265,3,Yes,"Eng, some Spanish",Polysemous,1B,4,10,Critical,Same,Chicken,Regular,Animate,No,0,L,1,"Yes, tested under pretense this was a 4-yr-old",,None
 L071215-RH,F,MUS,JF,2015,7,12,2012,3,30,39.40821918,3.284018265,3,Yes,"Eng, some Spanish",Polysemous,1B,8,11,Critical,Different,Glass,Irregular,Inanimate,Yes,1,L,1,"Yes, tested under pretense this was a 4-yr-old",,None
 L071215-RH,F,MUS,JF,2015,7,12,2012,3,30,39.40821918,3.284018265,3,Yes,"Eng, some Spanish",Polysemous,1B,12,12,Critical,Same,Horse,Regular,Animate,No,0,L,1,"Yes, tested under pretense this was a 4-yr-old",,None
L071215-EC,F,MUS,JF,2015,7,12,2011,1,12,54,4.5,4,No,"Eng, Mandarin",Polysemous,1A Backwards,A,,Training,Same,,,,Yes,0,R,2,"Yes, tested under pretense this was a 3-yr-old",,None
L071215-EC,F,MUS,JF,2015,7,12,2011,1,12,54,4.5,4,No,"Eng, Mandarin",Polysemous,1A Backwards,B,,Training,Different,,,,No,1,L,1,"Yes, tested under pretense this was a 3-yr-old",,None
L071215-EC,F,MUS,JF,2015,7,12,2011,1,12,54,4.5,4,No,"Eng, Mandarin",Polysemous,1A Backwards,,1,Critical,Different,Horse,Regular,Animate,Yes,1,L,1,"Yes, tested under pretense this was a 3-yr-old",,None
L071215-EC,F,MUS,JF,2015,7,12,2011,1,12,54,4.5,4,No,"Eng, Mandarin",Polysemous,1A Backwards,,2,Critical,Same,Glass,Irregular,Inanimate,No,0,L,1,"Yes, tested under pretense this was a 3-yr-old",,None
L071215-EC,F,MUS,JF,2015,7,12,2011,1,12,54,4.5,4,No,"Eng, Mandarin",Polysemous,1A Backwards,,3,Critical,Different,Chicken,Regular,Animate,No,0,R,2,"Yes, tested under pretense this was a 3-yr-old",,None
L071215-EC,F,MUS,JF,2015,7,12,2011,1,12,54,4.5,4,No,"Eng, Mandarin",Polysemous,1A Backwards,,4,Critical,Same,Horse,Regular,Animate,Yes,1,R,2,"Yes, tested under pretense this was a 3-yr-old",,None
L071215-EC,F,MUS,JF,2015,7,12,2011,1,12,54,4.5,4,No,"Eng, Mandarin",Polysemous,1A Backwards,,5,Critical,Different,Glass,Irregular,Inanimate,No,0,R,2,"Yes, tested under pretense this was a 3-yr-old",,None
L071215-EC,F,MUS,JF,2015,7,12,2011,1,12,54,4.5,4,No,"Eng, Mandarin",Polysemous,1A Backwards,,6,Critical,Same,Chicken,Regular,Animate,Yes,1,R,2,"Yes, tested under pretense this was a 3-yr-old",,None
L071215-EC,F,MUS,JF,2015,7,12,2011,1,12,54,4.5,4,No,"Eng, Mandarin",Polysemous,1A Backwards,,7,Critical,Different,Horse,Regular,Animate,Yes,1,L,1,"Yes, tested under pretense this was a 3-yr-old",,None
L071215-EC,F,MUS,JF,2015,7,12,2011,1,12,54,4.5,4,No,"Eng, Mandarin",Polysemous,1A Backwards,,8,Critical,Same,Glass,Irregular,Inanimate,Yes,1,R,2,"Yes, tested under pretense this was a 3-yr-old",,None
L071215-EC,F,MUS,JF,2015,7,12,2011,1,12,54,4.5,4,No,"Eng, Mandarin",Polysemous,1A Backwards,,9,Critical,Different,Chicken,Regular,Animate,Yes,1,R,1,"Yes, tested under pretense this was a 3-yr-old",,None
L071215-EC,F,MUS,JF,2015,7,12,2011,1,12,54,4.5,4,No,"Eng, Mandarin",Polysemous,1A Backwards,,10,Critical,Same,Horse,Regular,Animate,Yes,1,R,2,"Yes, tested under pretense this was a 3-yr-old","in Critical question, chose 1st option, but changed answer once 2nd option was stated",None
L071215-EC,F,MUS,JF,2015,7,12,2011,1,12,54,4.5,4,No,"Eng, Mandarin",Polysemous,1A Backwards,,11,Critical,Different,Glass,Irregular,Inanimate,No,0,R,2,"Yes, tested under pretense this was a 3-yr-old",,None
L071215-EC,F,MUS,JF,2015,7,12,2011,1,12,54,4.5,4,No,"Eng, Mandarin",Polysemous,1A Backwards,,12,Critical,Same,Chicken,Regular,Animate,No,0,L,1,"Yes, tested under pretense this was a 3-yr-old",,None
L071215-VN,M,MUS,JF,2015,7,12,2012,1,7,42.16438356,3.51369863,3,No,"Eng, Telugie",Polysemous,1B Backwards,A,,Training,Same,,,,Yes,0,R,2,Yes - Eng not primary language,,None
L071215-VN,M,MUS,JF,2015,7,12,2012,1,7,42.16438356,3.51369863,3,No,"Eng, Telugie",Polysemous,1B Backwards,B,,Training,Different,,,,No,1,L,1,Yes - Eng not primary language,,None
L071215-VN,M,MUS,JF,2015,7,12,2012,1,7,42.16438356,3.51369863,3,No,"Eng, Telugie",Polysemous,1B Backwards,12,1,Critical,Same,Horse,Regular,Animate,Yes,1,L,1,Yes - Eng not primary language,,None
L071215-VN,M,MUS,JF,2015,7,12,2012,1,7,42.16438356,3.51369863,3,No,"Eng, Telugie",Polysemous,1B Backwards,8,2,Critical,Different,Glass,Irregular,Inanimate,Yes,1,R,2,Yes - Eng not primary language,,None
L071215-VN,M,MUS,JF,2015,7,12,2012,1,7,42.16438356,3.51369863,3,No,"Eng, Telugie",Polysemous,1B Backwards,4,3,Critical,Same,Chicken,Regular,Animate,Yes,1,L,1,Yes - Eng not primary language,,None
L071215-VN,M,MUS,JF,2015,7,12,2012,1,7,42.16438356,3.51369863,3,No,"Eng, Telugie",Polysemous,1B Backwards,11,4,Critical,Different,Horse,Regular,Animate,No,0,L,1,Yes - Eng not primary language,,None
L071215-VN,M,MUS,JF,2015,7,12,2012,1,7,42.16438356,3.51369863,3,No,"Eng, Telugie",Polysemous,1B Backwards,7,5,Critical,Same,Glass,Irregular,Inanimate,Yes,1,L,1,Yes - Eng not primary language,,None
L071215-VN,M,MUS,JF,2015,7,12,2012,1,7,42.16438356,3.51369863,3,No,"Eng, Telugie",Polysemous,1B Backwards,3,6,Critical,Different,Chicken,Regular,Animate,Yes,1,R,2,Yes - Eng not primary language,,None
L071215-VN,M,MUS,JF,2015,7,12,2012,1,7,42.16438356,3.51369863,3,No,"Eng, Telugie",Polysemous,1B Backwards,10,7,Critical,Same,Horse,Regular,Animate,Yes,1,L,1,Yes - Eng not primary language,,None
L071215-VN,M,MUS,JF,2015,7,12,2012,1,7,42.16438356,3.51369863,3,No,"Eng, Telugie",Polysemous,1B Backwards,6,8,Critical,Different,Glass,Irregular,Inanimate,Yes,1,R,2,Yes - Eng not primary language,,None
L071215-VN,M,MUS,JF,2015,7,12,2012,1,7,42.16438356,3.51369863,3,No,"Eng, Telugie",Polysemous,1B Backwards,2,9,Critical,Same,Chicken,Regular,Animate,No,0,R,2,Yes - Eng not primary language,,None
L071215-VN,M,MUS,JF,2015,7,12,2012,1,7,42.16438356,3.51369863,3,No,"Eng, Telugie",Polysemous,1B Backwards,9,10,Critical,Different,Horse,Regular,Animate,Yes,1,R,2,Yes - Eng not primary language,,None
L071215-VN,M,MUS,JF,2015,7,12,2012,1,7,42.16438356,3.51369863,3,No,"Eng, Telugie",Polysemous,1B Backwards,5,11,Critical,Same,Glass,Irregular,Inanimate,No,0,R,2,Yes - Eng not primary language,,None
L071215-VN,M,MUS,JF,2015,7,12,2012,1,7,42.16438356,3.51369863,3,No,"Eng, Telugie",Polysemous,1B Backwards,1,12,Critical,Different,Chicken,Regular,Animate,Yes,1,R,2,Yes - Eng not primary language,,None
L071215-LG,M,MUS,JF,2015,7,12,2011,3,16,51.86849315,4.322374429,4,Yes,0,Polysemous,1A,A,,Training,Same,,,,Yes,0,R,2,No,"general note: child thought that if things shared the same name, they must be related ",None
L071215-LG,M,MUS,JF,2015,7,12,2011,3,16,51.86849315,4.322374429,4,Yes,0,Polysemous,1A,B,,Training,Different,,,,Yes,0,R,2,No,,None
L071215-LG,M,MUS,JF,2015,7,12,2011,3,16,51.86849315,4.322374429,4,Yes,0,Polysemous,1A,1,1,Critical,Same,Chicken,Regular,Animate,No,0,R,2,No,,None
L071215-LG,M,MUS,JF,2015,7,12,2011,3,16,51.86849315,4.322374429,4,Yes,0,Polysemous,1A,5,2,Critical,Different,Glass,Irregular,Inanimate,No,0,L,1,No,,None
L071215-LG,M,MUS,JF,2015,7,12,2011,3,16,51.86849315,4.322374429,4,Yes,0,Polysemous,1A,9,3,Critical,Same,Horse,Regular,Animate,No,0,R,2,No,,None
L071215-LG,M,MUS,JF,2015,7,12,2011,3,16,51.86849315,4.322374429,4,Yes,0,Polysemous,1A,2,4,Critical,Different,Chicken,Regular,Animate,No,0,L,1,No,,None
L071215-LG,M,MUS,JF,2015,7,12,2011,3,16,51.86849315,4.322374429,4,Yes,0,Polysemous,1A,6,5,Critical,Same,Glass,Irregular,Inanimate,No,0,R,2,No,,None
L071215-LG,M,MUS,JF,2015,7,12,2011,3,16,51.86849315,4.322374429,4,Yes,0,Polysemous,1A,10,6,Critical,Different,Horse,Regular,Animate,Yes,1,R,2,No,,None
L071215-LG,M,MUS,JF,2015,7,12,2011,3,16,51.86849315,4.322374429,4,Yes,0,Polysemous,1A,3,7,Critical,Same,Chicken,Regular,Animate,No,0,R,2,No,,None
